"ID","REF_INSEE","NAME","SLUG","NORMALIZED","DEPARTMENT","REGION","IS_DISTRICT","DISTRICT_OF","ZIP_CODES","LATITUDE","LONGITUDE"
"17418","48064","Fournels","fournels","fournels","48","76","0",,"48310","44.8115219718","3.12932702251"
"17419","48065","Fraissinet-de-Fourques","fraissinet-de-fourques","fraissinet de fourques","48","76","0",,"48400","44.2089087169","3.53134006271"
"17420","48067","Gabriac","gabriac","gabriac","48","76","0",,"48110","44.1784497946","3.71130756296"
"17421","48068","Gabrias","gabrias","gabrias","48","76","0",,"48100","44.5531806601","3.37940446458"
"17422","48069","Gatuzières","gatuzieres","gatuzieres","48","76","0",,"48150","44.1950868621","3.49763818762"
"17423","48070","Grandrieu","grandrieu","grandrieu","48","76","0",,"48600","44.7775011056","3.64068574736"
"17424","48071","Grandvals","grandvals","grandvals","48","76","0",,"48260","44.7313582398","3.05208837669"
"17425","48072","Grèzes","grezes","grezes","48","76","0",,"48100","44.5156264154","3.34372091162"
"17426","48073","Les Hermaux","les-hermaux","les hermaux","48","76","0",,"48340","44.5235838442","3.13204161699"
"17427","48074","Hures-la-Parade","hures-la-parade","hures la parade","48","76","0",,"48150","44.2477855743","3.38671686597"
"17428","48075","Ispagnac","ispagnac","ispagnac","48","76","0",,"48320","44.3984529023","3.53146290562"
"17429","48077","Julianges","julianges","julianges","48","76","0",,"48140","44.9365351295","3.31930842194"
"17430","48079","Lajo","lajo","lajo","48","76","0",,"48120","44.8288847769","3.439863707"
"17431","48080","Langogne","langogne","langogne","48","76","0",,"48300","44.7237405653","3.83363110341"
"17432","48081","Lanuéjols","lanuejols","lanuejols","48","76","0",,"48000","44.4904680879","3.58785456631"
"17433","48082","Laubert","laubert","laubert","48","76","0",,"48170","44.5972040067","3.64498618428"
"17434","48083","Les Laubies","les-laubies","les laubies","48","76","0",,"48700","44.7021823175","3.44235183055"
"17435","48085","Laval-du-Tarn","laval-du-tarn","laval du tarn","48","76","0",,"48500","44.3736109677","3.34460539469"
"17436","48086","Luc","luc","luc","48","76","0",,"48250","44.6366875851","3.86550888829"
"17437","48087","Prinsuéjols-Malbouzon","prinsuejols-malbouzon","prinsuejols malbouzon","48","76","0",,"48100","44.7070956214","3.13030307295"
"17438","48088","La Malène","la-malene","la malene","48","76","0",,"48210","44.3020788352","3.31365173313"
"17439","48089","Le Malzieu-Forain","le-malzieu-forain","le malzieu forain","48","76","0",,"48140","44.8695737618","3.38991258654"
"17440","48090","Le Malzieu-Ville","le-malzieu-ville","le malzieu ville","48","76","0",,"48140","44.8630758811","3.33643761858"
"17441","48091","Marchastel","marchastel","marchastel","48","76","0",,"48260","44.6417575332","3.10788054889"
"17442","48092","Marvejols","marvejols","marvejols","48","76","0",,"48100","44.5581181858","3.28780886743"
"17443","48094","Massegros Causses Gorges","massegros-causses-gorges","massegros causses gorges","48","76","0",,"48500","44.2937484234","3.15910137508"
"17444","48095","Mende","mende","mende","48","76","0",,"48000","44.5294508592","3.48086881176"
"17445","48096","Meyrueis","meyrueis","meyrueis","48","76","0",,"48150","44.1719020208","3.4516638341"
"17446","48097","Moissac-Vallée-Française","moissac-vallee-francaise","moissac vallee francaise","48","76","0",,"48110","44.157860146","3.79127521457"
"17447","48098","Molezon","molezon","molezon","48","76","0",,"48110","44.2188601955","3.69509468816"
"17448","48099","Bourgs sur Colagne","bourgs-sur-colagne","bourgs sur colagne","48","76","0",,"48100","44.5109335104","3.22653031553"
"17449","48100","Montbel","montbel","montbel","48","76","0",,"48170","44.5963342329","3.71249068186"
"17450","48103","Montrodat","montrodat","montrodat","48","76","0",,"48100","44.5574972812","3.32949888703"
"17451","48104","Nasbinals","nasbinals","nasbinals","48","76","0",,"48260","44.6444140961","3.04893734063"
"17452","48105","Naussac-Fontanes","naussac-fontanes","naussac fontanes","48","76","0",,"48300","44.7573739721","3.8000356543"
"17453","48106","Noalhac","noalhac","noalhac","48","76","0",,"48310","44.7988546205","3.11483101458"
"17454","48107","Palhers","palhers","palhers","48","76","0",,"48100","44.5204094847","3.30780766253"
"17455","48108","La Panouse","la-panouse","la panouse","48","76","0",,"48600","44.7368256595","3.58794717174"
"17456","48110","Paulhac-en-Margeride","paulhac-en-margeride","paulhac en margeride","48","76","0",,"48140","44.9435917668","3.38544485053"
"17457","48111","Pelouse","pelouse","pelouse","48","76","0",,"48000","44.5725282842","3.60664798147"
"17458","48112","Pierrefiche","pierrefiche","pierrefiche","48","76","0",,"48300","44.685286546","3.73234366061"
"17459","48115","Le Pompidou","le-pompidou","le pompidou","48","76","0",,"48110","44.2034836971","3.65983483372"
"17460","48116","Pont de Montvert - Sud Mont Lozère","pont-de-montvert-sud-mont-lozere","pont de montvert sud mont lozere","48","76","0",,"48220","44.3742853816","3.76917997857"
"17461","48117","Pourcharesses","pourcharesses","pourcharesses","48","76","0",,"48800","44.434038613","3.89869744048"
"17462","48119","Prévenchères","prevencheres","prevencheres","48","76","0",,"48800","44.5189016289","3.92049351127"
"17463","48121","Prunières","prunieres","prunieres","48","76","0",,"48200","44.8174063677","3.3349356186"
"17464","48123","Recoules-d'Aubrac","recoules-d-aubrac","recoules d aubrac","48","76","0",,"48260","44.6928193837","3.03731293861"
"17465","48124","Recoules-de-Fumas","recoules-de-fumas","recoules de fumas","48","76","0",,"48100","44.6318260486","3.3333350494"
"17466","48126","Lachamp-Ribennes","lachamp-ribennes","lachamp ribennes","48","76","0",,"48700","44.6498972232","3.386003003"
"17467","48127","Monts-de-Randon","monts-de-randon","monts de randon","48","76","0",,"48700","44.6238353175","3.4886504946"
"17468","48128","Rimeize","rimeize","rimeize","48","76","0",,"48200","44.764646204","3.31719285575"
"17469","48129","Rocles","rocles","rocles","48","76","0",,"48300","44.7026866095","3.78578869081"
"17470","48130","Rousses","rousses","rousses","48","76","0",,"48400","44.1935759156","3.57352564571"
"17471","48131","Le Rozier","le-rozier","le rozier","48","76","0",,"48150","44.1953326945","3.21846877697"
"17472","48132","Saint-Alban-sur-Limagnole","saint-alban-sur-limagnole","saint alban sur limagnole","48","76","0",,"48120","44.796708709","3.40321537339"
"17473","48135","Saint-André-Capcèze","saint-andre-capceze","saint andre capceze","48","76","0",,"48800","44.4177897224","3.94229613948"
"17474","48136","Saint-André-de-Lancize","saint-andre-de-lancize","saint andre de lancize","48","76","0",,"48240","44.2738839787","3.79461663158"
"17475","48137","Saint-Bauzile","saint-bauzile","saint bauzile","48","76","0",,"48000","44.4690744788","3.49143883359"
"17476","48138","Saint-Bonnet-de-Chirac","saint-bonnet-de-chirac","saint bonnet de chirac","48","76","0",,"48100","44.5036552745","3.27693458859"
"17477","48139","Saint Bonnet-Laval","saint-bonnet-laval","saint bonnet laval","48","76","0",,"48600","44.8174157178","3.72227564708"
"17478","48140","Saint-Chély-d'Apcher","saint-chely-d-apcher","saint chely d apcher","48","76","0",,"48200","44.8126363545","3.2751576154"
"17479","48141","Mas-Saint-Chély","mas-saint-chely","mas saint chely","48","76","0",,"48210","44.3091282875","3.4143985008"
"17480","48144","Sainte-Croix-Vallée-Française","sainte-croix-vallee-francaise","sainte croix vallee francaise","48","76","0",,"48110","44.1863337479","3.74222985458"
"17481","48145","Saint-Denis-en-Margeride","saint-denis-en-margeride","saint denis en margeride","48","76","0",,"48700","44.7410960032","3.47353884292"
"17482","48146","Gorges du Tarn Causses","gorges-du-tarn-causses","gorges du tarn causses","48","76","0",,"48210","44.3777129567","3.41934570392"
"17483","48147","Saint-Étienne-du-Valdonnez","saint-etienne-du-valdonnez","saint etienne du valdonnez","48","76","0",,"48000","44.4420560828","3.57373923919"
"17484","48148","Saint-Étienne-Vallée-Française","saint-etienne-vallee-francaise","saint etienne vallee francaise","48","76","0",,"48330","44.1711188054","3.8568943356"
"17485","48149","Sainte-Eulalie","sainte-eulalie","sainte eulalie","48","76","0",,"48120","44.7843192803","3.48437305584"
"17486","48150","Saint-Flour-de-Mercoire","saint-flour-de-mercoire","saint flour de mercoire","48","76","0",,"48300","44.6814106122","3.82941959224"
"17487","48151","Saint-Frézal-d'Albuges","saint-frezal-d-albuges","saint frezal d albuges","48","76","0",,"48170","44.580874652","3.76717918984"
"17488","48152","Ventalon en Cévennes","ventalon-en-cevennes","ventalon en cevennes","48","76","0",,"48240","44.2940872699","3.8666152032"
"17489","48153","Saint-Gal","saint-gal","saint gal","48","76","0",,"48700","44.6677397831","3.41592493596"
"17490","48155","Saint-Germain-de-Calberte","saint-germain-de-calberte","saint germain de calberte","48","76","0",,"48370","44.2216658847","3.81002631474"
"17491","48156","Saint-Germain-du-Teil","saint-germain-du-teil","saint germain du teil","48","76","0",,"48340","44.48168833","3.17237902865"
"17492","48157","Sainte-Hélène","sainte-helene","sainte helene","48","76","0",,"48190","44.5200305066","3.60341341973"
"17493","48158","Saint-Hilaire-de-Lavit","saint-hilaire-de-lavit","saint hilaire de lavit","48","76","0",,"48160","44.2534149147","3.85445517188"
"17494","48160","Saint-Jean-la-Fouillouse","saint-jean-la-fouillouse","saint jean la fouillouse","48","76","0",,"48170","44.7097136887","3.69001544129"
"17495","48161","Saint-Juéry","saint-juery","saint juery","48","76","0",,"48310","44.8298892181","3.08370934221"
"17496","48163","Saint-Julien-des-Points","saint-julien-des-points","saint julien des points","48","76","0",,"48160","44.259634137","3.96080381254"
"17497","48165","Saint-Laurent-de-Muret","saint-laurent-de-muret","saint laurent de muret","48","76","0",,"48100","44.5986955189","3.17537194079"
"17498","48166","Cans et Cévennes","cans-et-cevennes","cans et cevennes","48","76","0",,"48400","44.2744783106","3.6064413039"
"17499","48167","Saint-Laurent-de-Veyrès","saint-laurent-de-veyres","saint laurent de veyres","48","76","0",,"48310","44.7666501599","3.1233766072"
"17500","48168","Saint-Léger-de-Peyre","saint-leger-de-peyre","saint leger de peyre","48","76","0",,"48100","44.604203879","3.30637134661"
"17501","48169","Saint-Léger-du-Malzieu","saint-leger-du-malzieu","saint leger du malzieu","48","76","0",,"48140","44.8986893937","3.31608500848"
"17502","48170","Saint-Martin-de-Boubaux","saint-martin-de-boubaux","saint martin de boubaux","48","76","0",,"48160","44.194298693","3.9183444604"
"17503","48171","Saint-Martin-de-Lansuscle","saint-martin-de-lansuscle","saint martin de lansuscle","48","76","0",,"48110","44.2230644532","3.75067066931"
"17504","48173","Saint-Michel-de-Dèze","saint-michel-de-deze","saint michel de deze","48","76","0",,"48160","44.240223078","3.88529361784"
"17505","48174","Saint-Paul-le-Froid","saint-paul-le-froid","saint paul le froid","48","76","0",,"48600","44.7953874731","3.5412624136"
"17506","48175","Saint-Pierre-de-Nogaret","saint-pierre-de-nogaret","saint pierre de nogaret","48","76","0",,"48340","44.4874734198","3.1270768416"
"17507","48176","Saint-Pierre-des-Tripiers","saint-pierre-des-tripiers","saint pierre des tripiers","48","76","0",,"48150","44.2243200504","3.26998184024"
"17508","48177","Saint-Pierre-le-Vieux","saint-pierre-le-vieux","saint pierre le vieux","48","76","0",,"48200","44.844671879","3.30623246683"
"17509","48178","Saint-Privat-de-Vallongue","saint-privat-de-vallongue","saint privat de vallongue","48","76","0",,"48240","44.2854432826","3.82446827604"
"17510","48179","Saint-Privat-du-Fau","saint-privat-du-fau","saint privat du fau","48","76","0",,"48140","44.9186181805","3.35635253803"
"17511","48181","Saint-Saturnin","saint-saturnin","saint saturnin","48","76","0",,"48500","44.405047281","3.1969905802"
"17512","48182","Saint-Sauveur-de-Ginestoux","saint-sauveur-de-ginestoux","saint sauveur de ginestoux","48","76","0",,"48170","44.7018049753","3.61535812137"
"17513","48185","Les Salelles","les-salelles","les salelles","48","76","0",,"48230","44.4847386708","3.27413095434"
"17514","48187","Les Salces","les-salces","les salces","48","76","0",,"48100","44.5611463487","3.13595674342"
"17515","48188","Serverette","serverette","serverette","48","76","0",,"48700","44.7000537421","3.39168881156"
"17516","48190","Termes","termes","termes","48","76","0",,"48310","44.8258552553","3.16928104788"
"17517","48191","La Tieule","la-tieule","la tieule","48","76","0",,"48500","44.3826211706","3.16213006652"
"17518","48192","Trélans","trelans","trelans","48","76","0",,"48340","44.520157863","3.09375123863"
"17519","48193","Vebron","vebron","vebron","48","76","0",,"48400","44.2551348683","3.54353418299"
"17520","48194","Vialas","vialas","vialas","48","76","0",,"48220","44.3430125499","3.89043012589"
"17521","48198","Villefort","villefort","villefort","48","76","0",,"48800","44.4441033418","3.93038185016"
"17522","49002","Allonnes","allonnes","allonnes","49","52","0",,"49650","47.3034746947","0.0111127082363"
"17523","49003","Tuffalun","tuffalun","tuffalun","49","52","0",,"49700","47.2573828474","-0.337427788842"
"17524","49007","Angers","angers","angers","49","52","0",,"49100","47.476837416","-0.556125995444"
"17525","49008","Angrie","angrie","angrie","49","52","0",,"49440","47.5778407482","-0.968142946141"
"17526","49009","Antoigné","antoigne","antoigne","49","52","0",,"49260","47.0784768788","-0.131764667589"
"17527","49010","Armaillé","armaille","armaille","49","52","0",,"49420","47.7134820734","-1.137864787"
"17528","49011","Artannes-sur-Thouet","artannes-sur-thouet","artannes sur thouet","49","52","0",,"49260","47.2019406008","-0.0969244084187"
"17529","49012","Aubigné-sur-Layon","aubigne-sur-layon","aubigne sur layon","49","52","0",,"49540","47.2124010372","-0.472931660445"
"17530","49015","Avrillé","avrille","avrille","49","52","0",,"49240","47.5057106265","-0.600788940942"
"17531","49017","Baracé","barace","barace","49","52","0",,"49430","47.6427261834","-0.357767481621"
"17532","49018","Baugé-en-Anjou","bauge-en-anjou","bauge en anjou","49","52","0",,"49150","47.5466894738","-0.109021794815"
"17533","49020","Beaucouzé","beaucouze","beaucouze","49","52","0",,"49070","47.4744512295","-0.63405515785"
"17534","49021","Beaufort-en-Anjou","beaufort-en-anjou","beaufort en anjou","49","52","0",,"49250","47.4363863926","-0.206986791966"
"17535","49022","Beaulieu-sur-Layon","beaulieu-sur-layon","beaulieu sur layon","49","52","0",,"49750","47.3187109536","-0.600035399851"
"17536","49023","Beaupréau-en-Mauges","beaupreau-en-mauges","beaupreau en mauges","49","52","0",,"49110","47.2125984545","-0.983619028639"
"17537","49026","Bécon-les-Granits","becon-les-granits","becon les granits","49","52","0",,"49370","47.4995106103","-0.799139218655"
"17538","49027","Bégrolles-en-Mauges","begrolles-en-mauges","begrolles en mauges","49","52","0",,"49122","47.133273239","-0.931697835787"
"17539","49028","Béhuard","behuard","behuard","49","52","0",,"49170","47.376691016","-0.653915821734"
"17540","49029","Blaison-Saint-Sulpice","blaison-saint-sulpice","blaison saint sulpice","49","52","0",,"49320","47.3908187654","-0.380019189582"
"17541","49030","Blou","blou","blou","49","52","0",,"49160","47.3630441484","-0.0536103057427"
"17542","49035","Bouchemaine","bouchemaine","bouchemaine","49","52","0",,"49080","47.4307669874","-0.627122133651"
"17543","49036","Bouillé-Ménard","bouille-menard","bouille menard","49","52","0",,"49520","47.7381032955","-0.969364603994"
